id,day,hour,min_offset,program,matches_program_time,question_id,question_response,text,additional_id,paid
141,3,,60,clear30-start-soon,true,Break-Reason,Save Money,"I think framing is EVERYTHING as you start your 4/21 break.

Instead of…

😥💭📉 Thinking about what you're giving up (🍃)

😁💭📈 Consider allll that you're gonna gain

🕺Picture future _CLIENTNAME_

💸 Seeing extra cash in your bank account
🍽️ Affording nicer dinners (without even planning for it)
🎟️ Spending money on stuff you actually love

If you wanna talk budgeting, goals, or just need support, I'm here - Just text back.",421,true
142,3,,60,clear30-start-soon,true,Break-Reason,Improve Current Relationships,"I think framing is EVERYTHING as you start your 4/21 break.

Instead of…

😥💭📉 Thinking about what you're giving up (🍃)

😁💭📈 Consider allll that you're gonna gain

🕺Picture future _CLIENTNAME_

😂 Laughing more (and meaning it)
🤝 Feeling more present with friends
📱 Conversations flowing naturally (no second-guessing texts)

If you wanna talk relationships or just need support, I'm here - Just text back.",421,true
143,3,,60,clear30-start-soon,true,Break-Reason,Enhance Social Connections,"I think framing is EVERYTHING as you start your 4/21 break.

Instead of…

😥💭📉 Thinking about what you're giving up (🍃)

😁💭📈 Consider allll that you're gonna gain

🕺Picture future _CLIENTNAME_

📲 Actually texting people back (and starting convos first)
🤝 Feeling connected even in casual moments
🥳 Saying ""yes"" to invites without second-guessing

If you wanna talk social goals or just need support, I'm here - Just text back.",421,true
144,3,,60,clear30-start-soon,true,Break-Reason,Pass Work-Required Drug Test,"I think framing is EVERYTHING as you start your 4/21 break.

Instead of…

😥💭📉 Thinking about what you're giving up (🍃)

😁💭📈 Consider allll that you're gonna gain

🕺Picture future _CLIENTNAME_

🧪 No stress when your boss schedules ""random"" testing
🗓️ Peace of mind knowing you’ll pass with flying colors
💼 Feeling confident at work—zero paranoia

If you wanna talk about testing, prep tips, or just need support, I'm here - Just text back.",421,true
145,3,,60,clear30-start-soon,true,Break-Reason,Meet Legal Obligations,"I think framing is EVERYTHING as you start your 4/21 break.

Instead of…

😥💭📉 Thinking about what you're giving up (🍃)

😁💭📈 Consider allll that you're gonna gain

🕺Picture future _CLIENTNAME_

⚖️ Zero stress about upcoming check-ins
📆 Never worrying about random tests or surprise calls
😌 Feeling genuinely free—not just technically compliant

If you wanna talk goals, staying on track, or just need support, I'm here - Just text back.",421,true
146,4,,60,clear30-start-soon,true,,,"🤔 _CLIENTNAME_, do you feel 4/21 might not be the best time to take a break?

📚 ""I have a big test!""
💸 ""The stock market is crashing!""
🦶 ""My foot just got run over by a tractor-trailer!""

Fair enough - these might all be legit reasons.
But there's NEVER a perfect time. Sometimes the ""wrong"" time is exactly the right time. 🚦

⏳ Only 4 days until your 4/21 break starts!",421,true
147,5,,60,clear30-start-soon,true,,,"I felt like one of the best parts about taking a break was realizing how much it helped me tackle other things in my life...

🛌 Want a better sleep schedule?
You'll already have built the consistency to do it.

🚭 Quitting vaping?
Those craving-management skills totally carry over.

🥗 Eating healthier?
Clear30 taught me to slow down, notice impulses, and choose what actually feels good.

So yeah - 4/21 is just a weed break, but afterward there's really no limit to what else you can take on.",421,true
148,6,,60,clear30-start-soon,true,,,"Before my first weed break, my routine was basically:

🥱 wake up
👨‍💻 work
😮‍💨 smoke
😴 sleep

When I finally took a break, I stopped feeling stuck and started:

🫣 talking to new people
🚶‍♂️ exploring places I'd never been
🥳 trying things I'd always put off

_CLIENTNAME_, I'm super excitefd for you. This 4/21 break is your chance to shake things up - I can't wait to see what happens!",421,true
149,7,,60,clear30-start-soon,true,,,"One thing that makes the biggest difference on any weed break is getting clear on WHY you're doing it.

Because when things get tricky—

😅 Cravings HIT
😮‍💨 Friends smoke around you
⛽️ Weed is within reach

Remembering your reason helps you push through every time.

With just 7 days until the 4/21 break kicks off, dig deep and think about why you joined the 4/21 break. Need help figuring it out? I'm right here - just text back!",421,true
151,0,,61,life,false,,,"Also, here’s a link to add us to your contacts! vv

https://m.clear30.org/Clear30+Contact+Card.vcf",,true
152,29,,,clear30,true,,,"Hey _CLIENTNAME_, this is Julian -  congrats on day 29 of your Clear30!
We'll be celebrating tomorrow, but before, I wanted to check if you’d be open to filming a short paid testimonial about your experience.
Here’s the link: clear30.org/testimonial
It should take about 5–10 minutes, and we’ll send you $20 as a thank-you :)",,true
